Skeletal_Muscle_Control_6551
ENSMUSG00000000001	1331
ENSMUSG00000000003	0
ENSMUSG00000000028	80
ENSMUSG00000000031	42139
ENSMUSG00000000037	13
ENSMUSG00000000049	14
ENSMUSG00000000056	4793
ENSMUSG00000000058	1252
ENSMUSG00000000078	2469
ENSMUSG00000000085	1086
ENSMUSG00000000088	9897
ENSMUSG00000000093	91
ENSMUSG00000000094	142
ENSMUSG00000000103	1
ENSMUSG00000000120	55
ENSMUSG00000000125	3
ENSMUSG00000000126	433
ENSMUSG00000000127	382
ENSMUSG00000000131	971
ENSMUSG00000000134	520
ENSMUSG00000000142	213
ENSMUSG00000000148	245
ENSMUSG00000000149	1431
ENSMUSG00000000154	24
ENSMUSG00000000157	0
ENSMUSG00000000159	0
ENSMUSG00000000167	16
ENSMUSG00000000168	4218
ENSMUSG00000000171	11439
ENSMUSG00000000182	1
ENSMUSG00000000183	203
ENSMUSG00000000184	811
ENSMUSG00000000194	1448
ENSMUSG00000000197	31
ENSMUSG00000000202	6
ENSMUSG00000000204	51
ENSMUSG00000000214	4
ENSMUSG00000000215	0
ENSMUSG00000000216	0
ENSMUSG00000000223	262
ENSMUSG00000000244	104
ENSMUSG00000000247	10
ENSMUSG00000000248	3
ENSMUSG00000000253	4953
ENSMUSG00000000263	0
ENSMUSG00000000266	323
ENSMUSG00000000275	859
ENSMUSG00000000276	265
ENSMUSG00000000278	832
ENSMUSG00000000282	429
ENSMUSG00000000290	634
ENSMUSG00000000295	354
ENSMUSG00000000296	1012
ENSMUSG00000000301	65
ENSMUSG00000000303	14
ENSMUSG00000000305	302
ENSMUSG00000000308	7
ENSMUSG00000000317	410
ENSMUSG00000000318	563
ENSMUSG00000000320	43
ENSMUSG00000000325	376
ENSMUSG00000000326	1510
ENSMUSG00000000339	884
ENSMUSG00000000340	1094
ENSMUSG00000000346	2182
ENSMUSG00000000355	998
ENSMUSG00000000359	149
ENSMUSG00000000365	9
ENSMUSG00000000374	1638
ENSMUSG00000000378	823
ENSMUSG00000000381	0
ENSMUSG00000000384	1011
ENSMUSG00000000385	6
ENSMUSG00000000386	46
ENSMUSG00000000392	703
ENSMUSG00000000394	0
ENSMUSG00000000399	7531
ENSMUSG00000000402	22
ENSMUSG00000000409	34
ENSMUSG00000000411	0
ENSMUSG00000000416	22
ENSMUSG00000000420	1851
ENSMUSG00000000435	69
ENSMUSG00000000439	1937
ENSMUSG00000000440	244
ENSMUSG00000000441	4682
ENSMUSG00000000486	55
ENSMUSG00000000489	1243
ENSMUSG00000000530	972
ENSMUSG00000000531	186
ENSMUSG00000000532	2057
ENSMUSG00000000538	4014
ENSMUSG00000000544	0
ENSMUSG00000000552	357
ENSMUSG00000000555	740
ENSMUSG00000000560	1
ENSMUSG00000000561	466
ENSMUSG00000000562	5
ENSMUSG00000000563	10782
ENSMUSG00000000567	114
ENSMUSG00000000568	1120
ENSMUSG00000000579	0
ENSMUSG00000000581	1273
ENSMUSG00000000594	1507
ENSMUSG00000000600	631
ENSMUSG00000000605	2034
ENSMUSG00000000606	0
ENSMUSG00000000617	0
ENSMUSG00000000627	13
ENSMUSG00000000628	7555
ENSMUSG00000000631	3456
ENSMUSG00000000632	16
ENSMUSG00000000673	10
ENSMUSG00000000682	447
ENSMUSG00000000686	39
ENSMUSG00000000690	21
ENSMUSG00000000693	254
ENSMUSG00000000701	0
ENSMUSG00000000706	0
ENSMUSG00000000708	1339
ENSMUSG00000000711	1481
ENSMUSG00000000724	0
ENSMUSG00000000730	6
ENSMUSG00000000731	0
ENSMUSG00000000732	209
ENSMUSG00000000738	2759
ENSMUSG00000000739	135
ENSMUSG00000000740	12
ENSMUSG00000000743	1505
ENSMUSG00000000751	2902
ENSMUSG00000000753	3050
ENSMUSG00000000759	446
ENSMUSG00000000766	0
ENSMUSG00000000776	455
ENSMUSG00000000782	25
ENSMUSG00000000787	4717
ENSMUSG00000000791	9
ENSMUSG00000000792	6
ENSMUSG00000000794	54
ENSMUSG00000000804	600
ENSMUSG00000000805	170
ENSMUSG00000000811	196
ENSMUSG00000000817	1
ENSMUSG00000000823	650
ENSMUSG00000000826	1932
ENSMUSG00000000827	1989
ENSMUSG00000000838	388
ENSMUSG00000000861	7
ENSMUSG00000000869	1
ENSMUSG00000000876	663
ENSMUSG00000000881	138
ENSMUSG00000000884	88
ENSMUSG00000000889	2
ENSMUSG00000000901	203
ENSMUSG00000000902	504
ENSMUSG00000000903	2
ENSMUSG00000000915	526
ENSMUSG00000000916	240
ENSMUSG00000000934	408
ENSMUSG00000000938	748
ENSMUSG00000000942	71
ENSMUSG00000000948	2
ENSMUSG00000000957	1082
ENSMUSG00000000958	102
ENSMUSG00000000959	1480
ENSMUSG00000000976	464
ENSMUSG00000000982	13
ENSMUSG00000000983	4
ENSMUSG00000001014	61
ENSMUSG00000001016	898
ENSMUSG00000001017	1893
ENSMUSG00000001018	2617
ENSMUSG00000001020	688
ENSMUSG00000001021	2
ENSMUSG00000001023	10
ENSMUSG00000001025	3258
ENSMUSG00000001027	9940
ENSMUSG00000001029	255
ENSMUSG00000001034	219
ENSMUSG00000001036	1230
ENSMUSG00000001039	79
ENSMUSG00000001052	858
ENSMUSG00000001053	201
ENSMUSG00000001054	504
ENSMUSG00000001056	518
ENSMUSG00000001062	673
ENSMUSG00000001065	439
ENSMUSG00000001076	0
ENSMUSG00000001082	182
ENSMUSG00000001089	1008
ENSMUSG00000001095	1
ENSMUSG00000001098	1444
ENSMUSG00000001100	2995
ENSMUSG00000001103	1
ENSMUSG00000001105	468
ENSMUSG00000001119	4948
ENSMUSG00000001120	88
ENSMUSG00000001123	680
ENSMUSG00000001127	2852
ENSMUSG00000001128	824
ENSMUSG00000001131	327
ENSMUSG00000001134	123
ENSMUSG00000001138	529
ENSMUSG00000001143	789
ENSMUSG00000001150	725
ENSMUSG00000001151	1729
ENSMUSG00000001155	1
