Spleen_4F_6528
ENSMUSG00000000001	5448
ENSMUSG00000000003	0
ENSMUSG00000000028	819
ENSMUSG00000000031	26
ENSMUSG00000000037	67
ENSMUSG00000000049	2
ENSMUSG00000000056	2782
ENSMUSG00000000058	514
ENSMUSG00000000078	3696
ENSMUSG00000000085	709
ENSMUSG00000000088	1407
ENSMUSG00000000093	137
ENSMUSG00000000094	3
ENSMUSG00000000103	0
ENSMUSG00000000120	442
ENSMUSG00000000125	37
ENSMUSG00000000126	12
ENSMUSG00000000127	274
ENSMUSG00000000131	3342
ENSMUSG00000000134	1432
ENSMUSG00000000142	309
ENSMUSG00000000148	1086
ENSMUSG00000000149	3374
ENSMUSG00000000154	29
ENSMUSG00000000157	111
ENSMUSG00000000159	1
ENSMUSG00000000167	19
ENSMUSG00000000168	1027
ENSMUSG00000000171	3340
ENSMUSG00000000182	1
ENSMUSG00000000183	0
ENSMUSG00000000184	8404
ENSMUSG00000000194	2337
ENSMUSG00000000197	5
ENSMUSG00000000202	0
ENSMUSG00000000204	277
ENSMUSG00000000214	0
ENSMUSG00000000215	0
ENSMUSG00000000216	2
ENSMUSG00000000223	464
ENSMUSG00000000244	2642
ENSMUSG00000000247	8
ENSMUSG00000000248	222
ENSMUSG00000000253	112
ENSMUSG00000000263	0
ENSMUSG00000000266	468
ENSMUSG00000000275	4988
ENSMUSG00000000276	1063
ENSMUSG00000000278	3195
ENSMUSG00000000282	1347
ENSMUSG00000000290	12432
ENSMUSG00000000295	393
ENSMUSG00000000296	6
ENSMUSG00000000301	46
ENSMUSG00000000303	121
ENSMUSG00000000305	109
ENSMUSG00000000308	2
ENSMUSG00000000317	321
ENSMUSG00000000318	223
ENSMUSG00000000320	561
ENSMUSG00000000325	1516
ENSMUSG00000000326	1991
ENSMUSG00000000339	840
ENSMUSG00000000340	823
ENSMUSG00000000346	9050
ENSMUSG00000000355	958
ENSMUSG00000000359	188
ENSMUSG00000000365	27
ENSMUSG00000000374	3397
ENSMUSG00000000378	3654
ENSMUSG00000000381	0
ENSMUSG00000000384	1470
ENSMUSG00000000385	2
ENSMUSG00000000386	424
ENSMUSG00000000392	62
ENSMUSG00000000394	2
ENSMUSG00000000399	2236
ENSMUSG00000000402	27
ENSMUSG00000000409	4965
ENSMUSG00000000411	3
ENSMUSG00000000416	182
ENSMUSG00000000420	5358
ENSMUSG00000000435	0
ENSMUSG00000000439	931
ENSMUSG00000000440	514
ENSMUSG00000000441	4399
ENSMUSG00000000486	4979
ENSMUSG00000000489	634
ENSMUSG00000000530	1407
ENSMUSG00000000531	123
ENSMUSG00000000532	1117
ENSMUSG00000000538	1641
ENSMUSG00000000544	0
ENSMUSG00000000552	1023
ENSMUSG00000000555	576
ENSMUSG00000000560	2
ENSMUSG00000000561	814
ENSMUSG00000000562	32
ENSMUSG00000000563	3156
ENSMUSG00000000567	14
ENSMUSG00000000568	3919
ENSMUSG00000000579	1
ENSMUSG00000000581	1359
ENSMUSG00000000594	11815
ENSMUSG00000000600	1940
ENSMUSG00000000605	3370
ENSMUSG00000000606	0
ENSMUSG00000000617	89
ENSMUSG00000000627	174
ENSMUSG00000000628	752
ENSMUSG00000000631	3779
ENSMUSG00000000632	0
ENSMUSG00000000673	1484
ENSMUSG00000000682	14428
ENSMUSG00000000686	155
ENSMUSG00000000690	38
ENSMUSG00000000693	289
ENSMUSG00000000701	0
ENSMUSG00000000706	22
ENSMUSG00000000708	1177
ENSMUSG00000000711	1599
ENSMUSG00000000724	0
ENSMUSG00000000730	1
ENSMUSG00000000731	56
ENSMUSG00000000732	4144
ENSMUSG00000000738	1451
ENSMUSG00000000739	5
ENSMUSG00000000740	43
ENSMUSG00000000743	2799
ENSMUSG00000000751	5411
ENSMUSG00000000753	149
ENSMUSG00000000759	2567
ENSMUSG00000000766	0
ENSMUSG00000000776	525
ENSMUSG00000000782	3859
ENSMUSG00000000787	14252
ENSMUSG00000000791	288
ENSMUSG00000000792	24
ENSMUSG00000000794	9
ENSMUSG00000000804	3745
ENSMUSG00000000805	1
ENSMUSG00000000811	220
ENSMUSG00000000817	222
ENSMUSG00000000823	1669
ENSMUSG00000000826	5852
ENSMUSG00000000827	2089
ENSMUSG00000000838	2366
ENSMUSG00000000861	2919
ENSMUSG00000000869	21
ENSMUSG00000000876	652
ENSMUSG00000000881	645
ENSMUSG00000000884	181
ENSMUSG00000000889	1
ENSMUSG00000000901	144
ENSMUSG00000000902	1503
ENSMUSG00000000903	570
ENSMUSG00000000915	5080
ENSMUSG00000000916	539
ENSMUSG00000000934	253
ENSMUSG00000000938	4
ENSMUSG00000000942	30
ENSMUSG00000000948	0
ENSMUSG00000000957	1398
ENSMUSG00000000958	1878
ENSMUSG00000000959	2039
ENSMUSG00000000976	1565
ENSMUSG00000000982	93
ENSMUSG00000000983	7
ENSMUSG00000001014	334
ENSMUSG00000001016	2315
ENSMUSG00000001017	4229
ENSMUSG00000001018	1534
ENSMUSG00000001020	684
ENSMUSG00000001021	2
ENSMUSG00000001023	2
ENSMUSG00000001025	2009
ENSMUSG00000001027	1159
ENSMUSG00000001029	1502
ENSMUSG00000001034	793
ENSMUSG00000001036	1109
ENSMUSG00000001039	74
ENSMUSG00000001052	2290
ENSMUSG00000001053	619
ENSMUSG00000001054	1389
ENSMUSG00000001056	1466
ENSMUSG00000001062	841
ENSMUSG00000001065	1383
ENSMUSG00000001076	0
ENSMUSG00000001082	1073
ENSMUSG00000001089	1039
ENSMUSG00000001095	19
ENSMUSG00000001098	3857
ENSMUSG00000001100	1245
ENSMUSG00000001103	0
ENSMUSG00000001105	1211
ENSMUSG00000001119	620
ENSMUSG00000001120	104
ENSMUSG00000001123	3048
ENSMUSG00000001127	3809
ENSMUSG00000001128	11930
ENSMUSG00000001131	129
ENSMUSG00000001134	112
ENSMUSG00000001138	958
ENSMUSG00000001143	802
ENSMUSG00000001150	2913
ENSMUSG00000001151	2819
ENSMUSG00000001155	0
ENSMUSG00000001156	3003
ENSMUSG00000001157	967
ENSMUSG00000001158	1076
ENSMUSG00000001166	292
ENSMUSG00000001168	0
ENSMUSG00000001173	949
ENSMUSG00000001175	18246
ENSMUSG00000001211	4292
ENSMUSG00000001225	9
ENSMUSG00000001227	337
ENSMUSG00000001228	1388
ENSMUSG00000001229	1693
ENSMUSG00000001240	629
ENSMUSG00000001247	163
ENSMUSG00000001248	4123
ENSMUSG00000001249	361
ENSMUSG00000001260	0
ENSMUSG00000001270	261
ENSMUSG00000001280	7348
ENSMUSG00000001281	5145
ENSMUSG00000001285	999
ENSMUSG00000001288	839
ENSMUSG00000001289	2063
ENSMUSG00000001300	584
ENSMUSG00000001305	584
ENSMUSG00000001313	37
ENSMUSG00000001323	580
ENSMUSG00000001333	58
ENSMUSG00000001334	118
ENSMUSG00000001348	10551
ENSMUSG00000001349	78
ENSMUSG00000001366	1650
ENSMUSG00000001376	1180
ENSMUSG00000001380	2936
ENSMUSG00000001383	2753
ENSMUSG00000001403	967
ENSMUSG00000001415	3939
ENSMUSG00000001416	5202
ENSMUSG00000001418	2587
ENSMUSG00000001419	5271
ENSMUSG00000001420	23
ENSMUSG00000001424	4851
ENSMUSG00000001435	856
ENSMUSG00000001436	592
ENSMUSG00000001440	9629
ENSMUSG00000001441	1544
ENSMUSG00000001444	903
ENSMUSG00000001445	1338
ENSMUSG00000001467	1028
ENSMUSG00000001472	11587
ENSMUSG00000001473	484
ENSMUSG00000001482	1162
ENSMUSG00000001493	20
ENSMUSG00000001494	2
ENSMUSG00000001496	0
ENSMUSG00000001497	1
ENSMUSG00000001504	2
ENSMUSG00000001506	1039
ENSMUSG00000001507	318
ENSMUSG00000001508	3
ENSMUSG00000001510	0
ENSMUSG00000001517	1051
ENSMUSG00000001518	755
ENSMUSG00000001520	3
ENSMUSG00000001521	445
ENSMUSG00000001524	497
ENSMUSG00000001525	20110
ENSMUSG00000001542	3793
ENSMUSG00000001552	2062
ENSMUSG00000001555	317
ENSMUSG00000001558	15
ENSMUSG00000001566	0
ENSMUSG00000001569	1551
ENSMUSG00000001576	2056
ENSMUSG00000001583	50
ENSMUSG00000001588	5725
ENSMUSG00000001604	31
ENSMUSG00000001622	6
ENSMUSG00000001627	947
ENSMUSG00000001630	384
ENSMUSG00000001632	2422
ENSMUSG00000001642	409
ENSMUSG00000001655	0
ENSMUSG00000001656	0
ENSMUSG00000001657	3
ENSMUSG00000001661	9
ENSMUSG00000001663	777
ENSMUSG00000001665	257
ENSMUSG00000001666	579
ENSMUSG00000001670	0
ENSMUSG00000001672	3
ENSMUSG00000001674	516
ENSMUSG00000001687	4599
ENSMUSG00000001700	3247
ENSMUSG00000001707	708
ENSMUSG00000001729	4383
ENSMUSG00000001739	58
ENSMUSG00000001741	12031
ENSMUSG00000001750	4716
ENSMUSG00000001751	1263
ENSMUSG00000001755	1109
ENSMUSG00000001761	327
ENSMUSG00000001763	2538
ENSMUSG00000001767	1567
ENSMUSG00000001768	718
ENSMUSG00000001773	125
ENSMUSG00000001774	3010
ENSMUSG00000001783	6413
ENSMUSG00000001785	1599
ENSMUSG00000001786	1613
ENSMUSG00000001794	5666
ENSMUSG00000001802	177
ENSMUSG00000001804	0
ENSMUSG00000001815	0
ENSMUSG00000001819	0
ENSMUSG00000001823	0
ENSMUSG00000001827	12
ENSMUSG00000001829	766
ENSMUSG00000001833	8035
ENSMUSG00000001844	802
ENSMUSG00000001847	3363
ENSMUSG00000001855	2798
ENSMUSG00000001864	86
ENSMUSG00000001865	52
ENSMUSG00000001870	813
ENSMUSG00000001891	1860
ENSMUSG00000001901	24
ENSMUSG00000001909	1596
ENSMUSG00000001910	969
ENSMUSG00000001911	882
ENSMUSG00000001918	5745
ENSMUSG00000001924	10209
ENSMUSG00000001930	851
ENSMUSG00000001942	1059
ENSMUSG00000001943	26
ENSMUSG00000001946	767
ENSMUSG00000001948	24
ENSMUSG00000001962	1015
ENSMUSG00000001964	1603
ENSMUSG00000001983	398
ENSMUSG00000001985	5
ENSMUSG00000001986	251
ENSMUSG00000001988	0
ENSMUSG00000001995	1254
ENSMUSG00000001998	892
ENSMUSG00000001999	1069
ENSMUSG00000002006	226
ENSMUSG00000002007	1848
ENSMUSG00000002010	3637
ENSMUSG00000002012	107
ENSMUSG00000002014	4328
ENSMUSG00000002015	3225
ENSMUSG00000002017	1455
ENSMUSG00000002020	1146
ENSMUSG00000002028	10444
ENSMUSG00000002031	780
ENSMUSG00000002032	14
ENSMUSG00000002033	1872
